ego_pos,-13.3044,-0.636541
obs_pos,0,0
heading,0.633508
wind,0.306693
20,10,-46,16.6837
21,10,-48,16.6837
22,10,-50,16.6837
23,11,-52,18.6837
24,11,-54,18.6837
25,11,-56,18.6837
26,11,-58,18.6837
27,11,-60,18.6837
####137
ego_pos,-14.5979,6.68368
obs_pos,-60.031,-20.0418
heading,1.89354
wind,1.88054
5,5,-16,6.68368
6,6,-18,8.68368
7,7,-20,10.6837
8,8,-22,12.6837
9,9,-24,14.6837
10,10,-26,16.6837
11,10,-28,16.6837
12,10,-30,16.6837
13,10,-32,16.6837
14,10,-34,16.6837
15,10,-36,16.6837
16,10,-38,16.6837
17,10,-40,16.6837
18,10,-42,16.6837
19,10,-44,16.6837
20,10,-46,16.6837
21,10,-48,16.6837
22,10,-50,16.6837
23,11,-52,18.6837
24,11,-54,18.6837
25,11,-56,18.6837
26,11,-58,18.6837
27,11,-60,18.6837
####138
ego_pos,-14.5979,6.84281
obs_pos,-60.031,-20.0418
heading,1.88656
wind,1.89813
5,5,-16,6.84281
6,6,-18,8.84281
7,7,-20,10.8428
8,8,-22,12.8428
9,9,-24,14.8428
10,10,-26,16.8428
11,10,-28,16.8428
12,10,-30,16.8428
13,10,-32,16.8428
14,10,-34,16.8428
15,10,-36,16.8428
16,10,-38,16.8428
17,10,-40,16.8428
18,10,-42,16.8428
19,10,-44,16.8428
20,10,-46,16.8428
21,10,-48,16.8428
22,10,-50,16.8428
23,11,-52,18.8428
24,11,-54,18.8428
25,11,-56,18.8428
26,11,-58,18.8428
27,11,-60,18.8428
####139
ego_pos,-14.5979,6.84281
obs_pos,-60.031,-20.0418
heading,1.88307
wind,1.90499
5,5,-16,6.84281
6,6,-18,8.84281
7,7,-20,10.8428
8,8,-22,12.8428
9,9,-24,14.8428
10,10,-26,16.8428
11,10,-28,16.8428
12,10,-30,16.8428
13,10,-32,16.8428
14,10,-34,16.8428
15,10,-36,16.8428
16,10,-38,16.8428
17,10,-40,16.8428
18,10,-42,16.8428
19,10,-44,16.8428
20,10,-46,16.8428
21,10,-48,16.8428
22,10,-50,16.8428
23,11,-52,18.8428
24,11,-54,18.8428
25,11,-56,18.8428
26,11,-58,18.8428
27,11,-60,18.8428
####140
ego_pos,-14.7826,6.84281
obs_pos,-60.031,-20.0418
heading,1.88133
wind,1.89914
5,5,-16,6.84281
6,6,-18,8.84281
7,7,-20,10.8428
8,8,-22,12.8428
9,9,-24,14.8428
10,10,-26,16.8428
11,10,-28,16.8428
12,10,-30,16.8428
13,10,-32,16.8428
14,10,-34,16.8428
15,10,-36,16.8428
16,10,-38,16.8428
17,10,-40,16.8428
18,10,-42,16.8428
19,10,-44,16.8428
20,10,-46,16.8428
21,10,-48,16.8428
22,10,-50,16.8428
23,11,-52,18.8428
24,11,-54,18.8428
25,11,-56,18.8428
26,11,-58,18.8428
27,11,-60,18.8428
####141
ego_pos,-14.7826,6.84281
obs_pos,-60.031,-20.0418
heading,1.87435
wind,1.88365
5,5,-16,6.84281
6,6,-18,8.84281
7,7,-20,10.8428
8,8,-22,12.8428
9,9,-24,14.8428
10,10,-26,16.8428
11,10,-28,16.8428
12,10,-30,16.8428
13,10,-32,16.8428
14,10,-34,16.8428
15,10,-36,16.8428
16,10,-38,16.8428
17,10,-40,16.8428
18,10,-42,16.8428
19,10,-44,16.8428
20,10,-46,16.8428
21,10,-48,16.8428
22,10,-50,16.8428
23,11,-52,18.8428
24,11,-54,18.8428
25,11,-56,18.8428
26,11,-58,18.8428
27,11,-60,18.8428
####142
ego_pos,-14.7826,7.00195
obs_pos,-60.031,-20.0418
heading,1.87086
wind,1.86233
5,5,-16,7.00195
6,6,-18,9.00195
7,7,-20,11.0019
8,8,-22,13.0019
9,9,-24,15.0019
10,10,-26,17.0019
11,10,-28,17.0019
12,10,-30,17.0019
13,10,-32,17.0019
14,10,-34,17.0019
15,10,-36,17.0019
16,10,-38,17.0019
17,10,-40,17.0019
18,10,-42,17.0019
19,10,-44,17.0019
20,10,-46,17.0019
21,10,-48,17.0019
22,10,-50,17.0019
23,11,-52,19.0019
24,11,-54,19.0019
25,11,-56,19.0019
26,11,-58,19.0019
27,11,-60,19.0019
####143
ego_pos,-14.7826,7.00195
obs_pos,-60.031,-20.0418
heading,1.86562
wind,1.84068
5,5,-16,7.00195
6,6,-18,9.00195
7,7,-20,11.0019
8,8,-22,13.0019
9,9,-24,15.0019
10,10,-26,17.0019
11,10,-28,17.0019
12,10,-30,17.0019
13,10,-32,17.0019
14,10,-34,17.0019
15,10,-36,17.0019
16,10,-38,17.0019
17,10,-40,17.0019
18,10,-42,17.0019
19,10,-44,17.0019
20,10,-46,17.0019
21,10,-48,17.0019
22,10,-50,17.0019
23,11,-52,19.0019
24,11,-54,19.0019
25,11,-56,19.0019
26,11,-58,19.0019
27,11,-60,19.0019
####144
ego_pos,-14.7826,7.00195
obs_pos,-60.031,-20.0418
heading,1.86562
wind,1.81384
5,5,-16,7.00195
6,6,-18,9.00195
7,7,-20,11.0019
8,8,-22,13.0019
9,9,-24,15.0019
10,10,-26,17.0019
11,10,-28,17.0019
12,10,-30,17.0019
13,10,-32,17.0019
14,10,-34,17.0019
15,10,-36,17.0019
16,10,-38,17.0019
17,10,-40,17.0019
18,10,-42,17.0019
19,10,-44,17.0019
20,10,-46,17.0019
21,10,-48,17.0019
22,10,-50,17.0019
23,11,-52,19.0019
24,11,-54,19.0019
25,11,-56,19.0019
26,11,-58,19.0019
27,11,-60,19.0019
####145
ego_pos,-14.7826,7.16108
obs_pos,-60.031,-20.0418
heading,1.86038
wind,1.78572
5,5,-16,7.16108
6,6,-18,9.16108
7,7,-20,11.1611
8,8,-22,13.1611
9,9,-24,15.1611
10,10,-26,17.1611
11,10,-28,17.1611
12,10,-30,17.1611
13,10,-32,17.1611
14,10,-34,17.1611
15,10,-36,17.1611
16,10,-38,17.1611
17,10,-40,17.1611
18,10,-42,17.1611
19,10,-44,17.1611
20,10,-46,17.1611
21,10,-48,17.1611
22,10,-50,17.1611
23,11,-52,19.1611
24,11,-54,19.1611
25,11,-56,19.1611
26,11,-58,19.1611
27,11,-60,19.1611
####146
ego_pos,-14.7826,7.16108
obs_pos,-60.031,-20.0418
heading,1.85864
wind,1.75864
5,5,-16,7.16108
6,6,-18,9.16108
7,7,-20,11.1611
8,8,-22,13.1611
9,9,-24,15.1611
10,10,-26,17.1611
11,10,-28,17.1611
12,10,-30,17.1611
13,10,-32,17.1611
14,10,-34,17.1611
15,10,-36,17.1611
16,10,-38,17.1611
17,10,-40,17.1611
18,10,-42,17.1611
19,10,-44,17.1611
20,10,-46,17.1611
21,10,-48,17.1611
22,10,-50,17.1611
23,11,-52,19.1611
24,11,-54,19.1611
25,11,-56,19.1611
26,11,-58,19.1611
27,11,-60,19.1611
####147
ego_pos,-14.7826,7.16108
obs_pos,-60.031,-20.0418
heading,1.85166
wind,1.73115
5,5,-16,7.16108
6,6,-18,9.16108
7,7,-20,11.1611
8,8,-22,13.1611
9,9,-24,15.1611
10,10,-26,17.1611
11,10,-28,17.1611
12,10,-30,17.1611
13,10,-32,17.1611
14,10,-34,17.1611
15,10,-36,17.1611
16,10,-38,17.1611
17,10,-40,17.1611
18,10,-42,17.1611
19,10,-44,17.1611
20,10,-46,17.1611
21,10,-48,17.1611
22,10,-50,17.1611
23,11,-52,19.1611
24,11,-54,19.1611
25,11,-56,19.1611
26,11,-58,19.1611
27,11,-60,19.1611
####148
ego_pos,-14.7826,7.16108
obs_pos,-60.031,-20.0418
heading,1.84293
wind,1.70235
5,5,-16,7.16108
6,6,-18,9.16108
7,7,-20,11.1611
8,8,-22,13.1611
9,9,-24,15.1611
10,10,-26,17.1611
11,10,-28,17.1611
12,10,-30,17.1611
13,10,-32,17.1611
14,10,-34,17.1611
15,10,-36,17.1611
16,10,-38,17.1611
17,10,-40,17.1611
18,10,-42,17.1611
19,10,-44,17.1611
20,10,-46,17.1611
21,10,-48,17.1611
22,10,-50,17.1611
23,11,-52,19.1611
24,11,-54,19.1611
25,11,-56,19.1611
26,11,-58,19.1611
27,11,-60,19.1611
####149
ego_pos,-14.7826,7.16108
obs_pos,-60.031,-20.0418
heading,1.8377
wind,1.6707
5,5,-16,7.16108
6,6,-18,9.16108
7,7,-20,11.1611
8,8,-22,13.1611
9,9,-24,15.1611
10,10,-26,17.1611
11,10,-28,17.1611
12,10,-30,17.1611
13,10,-32,17.1611
14,10,-34,17.1611
15,10,-36,17.1611
16,10,-38,17.1611
17,10,-40,17.1611
18,10,-42,17.1611
19,10,-44,17.1611
20,10,-46,17.1611
21,10,-48,17.1611
22,10,-50,17.1611
23,11,-52,19.1611
24,11,-54,19.1611
25,11,-56,19.1611
26,11,-58,19.1611
27,11,-60,19.1611
####150
ego_pos,-14.7826,7.16108
obs_pos,-60.031,-20.0418
heading,1.83072
wind,1.63893
5,5,-16,7.16108
6,6,-18,9.16108
7,7,-20,11.1611
8,8,-22,13.1611
9,9,-24,15.1611
10,10,-26,17.1611
11,10,-28,17.1611
12,10,-30,17.1611
13,10,-32,17.1611
14,10,-34,17.1611
15,10,-36,17.1611
16,10,-38,17.1611
17,10,-40,17.1611
18,10,-42,17.1611
19,10,-44,17.1611
20,10,-46,17.1611
21,10,-48,17.1611
22,10,-50,17.1611
23,11,-52,19.1611
24,11,-54,19.1611
25,11,-56,19.1611
26,11,-58,19.1611
27,11,-60,19.1611
####151
ego_pos,-14.7826,7.32022
obs_pos,-60.031,-20.0418
heading,1.82373
wind,1.6039
5,5,-16,7.32022
6,6,-18,9.32022
7,7,-20,11.3202
8,8,-22,13.3202
9,9,-24,15.3202
10,10,-26,17.3202
11,10,-28,17.3202
12,10,-30,17.3202
13,10,-32,17.3202
14,10,-34,17.3202
15,10,-36,17.3202
16,10,-38,17.3202
17,10,-40,17.3202
18,10,-42,17.3202
19,10,-44,17.3202
20,10,-46,17.3202
21,10,-48,17.3202
22,10,-50,17.3202
23,11,-52,19.3202
24,11,-54,19.3202
25,11,-56,19.3202
26,11,-58,19.3202
27,11,-60,19.3202
####152
ego_pos,-14.7826,7.32022
obs_pos,-60.031,-20.0418
heading,1.8185
wind,1.56986
5,5,-16,7.32022
6,6,-18,9.32022
7,7,-20,11.3202
8,8,-22,13.3202
9,9,-24,15.3202
10,10,-26,17.3202
11,10,-28,17.3202
12,10,-30,17.3202
13,10,-32,17.3202
14,10,-34,17.3202
15,10,-36,17.3202
16,10,-38,17.3202
17,10,-40,17.3202
18,10,-42,17.3202
19,10,-44,17.3202
20,10,-46,17.3202
21,10,-48,17.3202
22,10,-50,17.3202
23,11,-52,19.3202
24,11,-54,19.3202
25,11,-56,19.3202
26,11,-58,19.3202
27,11,-60,19.3202
####153
ego_pos,-14.7826,7.47936
obs_pos,-60.031,-20.0418
heading,1.81152
wind,1.53495
5,5,-16,7.47936
6,6,-18,9.47936
7,7,-20,11.4794
8,8,-22,13.4794
9,9,-24,15.4794
10,10,-26,17.4794
11,10,-28,17.4794
12,10,-30,17.4794
13,10,-32,17.4794
14,10,-34,17.4794
15,10,-36,17.4794
16,10,-38,17.4794
17,10,-40,17.4794
18,10,-42,17.4794
19,10,-44,17.4794
20,10,-46,17.4794
21,10,-48,17.4794
22,10,-50,17.4794
23,11,-52,19.4794
24,11,-54,19.4794
25,11,-56,19.4794
26,11,-58,19.4794
27,11,-60,19.4794
####154
ego_pos,-14.7826,7.47936
obs_pos,-60.031,-20.0418
heading,1.81152
wind,1.5025
5,5,-16,7.47936
6,6,-18,9.47936
7,7,-20,11.4794
8,8,-22,13.4794
9,9,-24,15.4794
10,10,-26,17.4794
11,10,-28,17.4794
12,10,-30,17.4794
13,10,-32,17.4794
14,10,-34,17.4794
15,10,-36,17.4794
16,10,-38,17.4794
17,10,-40,17.4794
18,10,-42,17.4794
19,10,-44,17.4794
20,10,-46,17.4794
21,10,-48,17.4794
22,10,-50,17.4794
23,11,-52,19.4794
24,11,-54,19.4794
25,11,-56,19.4794
26,11,-58,19.4794
27,11,-60,19.4794
####155
ego_pos,-14.9674,7.47936
obs_pos,-60.031,-20.0418
heading,1.80454
wind,1.47002
5,5,-16,7.47936
6,6,-18,9.47936
7,7,-20,11.4794
8,8,-22,13.4794
9,9,-24,15.4794
10,10,-26,17.4794
11,10,-28,17.4794
12,10,-30,17.4794
13,10,-32,17.4794
14,10,-34,17.4794
15,10,-36,17.4794
16,10,-38,17.4794
17,10,-40,17.4794
18,10,-42,17.4794
19,10,-44,17.4794
20,10,-46,17.4794
21,10,-48,17.4794
22,10,-50,17.4794
23,11,-52,19.4794
24,11,-54,19.4794
25,11,-56,19.4794
26,11,-58,19.4794
27,11,-60,19.4794
####156
ego_pos,-14.7826,7.47936
obs_pos,-60.031,-20.0418
heading,1.79581
wind,1.44971
5,5,-16,7.47936
6,6,-18,9.47936
7,7,-20,11.4794
8,8,-22,13.4794
9,9,-24,15.4794
10,10,-26,17.4794
11,10,-28,17.4794
12,10,-30,17.4794
13,10,-32,17.4794
14,10,-34,17.4794
15,10,-36,17.4794
16,10,-38,17.4794
17,10,-40,17.4794
18,10,-42,17.4794
19,10,-44,17.4794
20,10,-46,17.4794
21,10,-48,17.4794
22,10,-50,17.4794
23,11,-52,19.4794
24,11,-54,19.4794
25,11,-56,19.4794
26,11,-58,19.4794
27,11,-60,19.4794
####157
ego_pos,-14.7826,7.47936
obs_pos,-60.031,-20.0418
heading,1.79232
wind,1.43018
5,5,-16,7.47936
6,6,-18,9.47936
7,7,-20,11.4794
8,8,-22,13.4794
9,9,-24,15.4794
10,10,-26,17.4794
11,10,-28,17.4794
12,10,-30,17.4794
13,10,-32,17.4794
14,10,-34,17.4794
15,10,-36,17.4794
16,10,-38,17.4794
17,10,-40,17.4794
18,10,-42,17.4794
19,10,-44,17.4794
20,10,-46,17.4794
21,10,-48,17.4794
22,10,-50,17.4794
23,11,-52,19.4794
24,11,-54,19.4794
25,11,-56,19.4794
26,11,-58,19.4794
27,11,-60,19.4794
####158
ego_pos,-14.7826,7.47936
obs_pos,-60.031,-20.0418
heading,1.78709
wind,1.43281
5,5,-16,7.47936
6,6,-18,9.47936
7,7,-20,11.4794
8,8,-22,13.4794
9,9,-24,15.4794
10,10,-26,17.4794
11,10,-28,17.4794
12,10,-30,17.4794
13,10,-32,17.4794
14,10,-34,17.4794
15,10,-36,17.4794
16,10,-38,17.4794
17,10,-40,17.4794
18,10,-42,17.4794
19,10,-44,17.4794
20,10,-46,17.4794
21,10,-48,17.4794
22,10,-50,17.4794
23,11,-52,19.4794
24,11,-54,19.4794
25,11,-56,19.4794
26,11,-58,19.4794
27,11,-60,19.4794
####159
ego_pos,-14.7826,7.47936
obs_pos,-60.031,-20.0418
heading,1.78534
wind,1.44129
5,5,-16,7.47936
6,6,-18,9.47936
7,7,-20,11.4794
8,8,-22,13.4794
9,9,-24,15.4794
10,10,-26,17.4794
11,10,-28,17.4794
12,10,-30,17.4794
13,10,-32,17.4794
14,10,-34,17.4794
15,10,-36,17.4794
16,10,-38,17.4794
17,10,-40,17.4794
18,10,-42,17.4794
19,10,-44,17.4794
20,10,-46,17.4794
21,10,-48,17.4794
22,10,-50,17.4794
23,11,-52,19.4794
24,11,-54,19.4794
25,11,-56,19.4794
26,11,-58,19.4794
27,11,-60,19.4794
####160
ego_pos,-14.7826,7.63849
obs_pos,-60.031,-20.0418
heading,1.7801
wind,1.45475
5,5,-16,7.63849
6,6,-18,9.63849
7,7,-20,11.6385
8,8,-22,13.6385
9,9,-24,15.6385
10,10,-26,17.6385
11,10,-28,17.6385
12,10,-30,17.6385
13,10,-32,17.6385
14,10,-34,17.6385
15,10,-36,17.6385
16,10,-38,17.6385
17,10,-40,17.6385
18,10,-42,17.6385
19,10,-44,17.6385
20,10,-46,17.6385
21,10,-48,17.6385
22,10,-50,17.6385
23,11,-52,19.6385
24,11,-54,19.6385
25,11,-56,19.6385
26,11,-58,19.6385
27,11,-60,19.6385
####161
ego_pos,-14.5979,7.63849
obs_pos,-60.031,-20.0418
heading,1.78185
wind,1.47609
5,5,-16,7.63849
6,6,-18,9.63849
7,7,-20,11.6385
8,8,-22,13.6385
9,9,-24,15.6385
10,10,-26,17.6385
11,10,-28,17.6385
12,10,-30,17.6385
13,10,-32,17.6385
14,10,-34,17.6385
15,10,-36,17.6385
16,10,-38,17.6385
17,10,-40,17.6385
18,10,-42,17.6385
19,10,-44,17.6385
20,10,-46,17.6385
21,10,-48,17.6385
22,10,-50,17.6385
23,11,-52,19.6385
24,11,-54,19.6385
25,11,-56,19.6385
26,11,-58,19.6385
27,11,-60,19.6385
####162
ego_pos,-14.5979,7.63849
obs_pos,-60.031,-20.0418
heading,1.78185
wind,1.49947
5,5,-16,7.63849
6,6,-18,9.63849
7,7,-20,11.6385
8,8,-22,13.6385
9,9,-24,15.6385
10,10,-26,17.6385
11,10,-28,17.6385
12,10,-30,17.6385
13,10,-32,17.6385
14,10,-34,17.6385
15,10,-36,17.6385
16,10,-38,17.6385
17,10,-40,17.6385
18,10,-42,17.6385
19,10,-44,17.6385
20,10,-46,17.6385
21,10,-48,17.6385
22,10,-50,17.6385
23,11,-52,19.6385
24,11,-54,19.6385
25,11,-56,19.6385
26,11,-58,19.6385
27,11,-60,19.6385
####163
ego_pos,-14.5979,7.63849
obs_pos,-60.031,-20.0418
heading,1.77836
wind,1.51968
5,5,-16,7.63849
6,6,-18,9.63849
7,7,-20,11.6385
8,8,-22,13.6385
9,9,-24,15.6385
10,10,-26,17.6385
11,10,-28,17.6385
12,10,-30,17.6385
13,10,-32,17.6385
14,10,-34,17.6385
15,10,-36,17.6385
16,10,-38,17.6385
17,10,-40,17.6385
18,10,-42,17.6385
19,10,-44,17.6385
20,10,-46,17.6385
21,10,-48,17.6385
22,10,-50,17.6385
23,11,-52,19.6385
24,11,-54,19.6385
25,11,-56,19.6385
26,11,-58,19.6385
27,11,-60,19.6385
####164
ego_pos,-14.5979,7.63849
obs_pos,-60.031,-20.0418
heading,1.77836
wind,1.53365
5,5,-16,7.63849
6,6,-18,9.63849
7,7,-20,11.6385
8,8,-22,13.6385
9,9,-24,15.6385
10,10,-26,17.6385
11,10,-28,17.6385
12,10,-30,17.6385
13,10,-32,17.6385
14,10,-34,17.6385
15,10,-36,17.6385
16,10,-38,17.6385
17,10,-40,17.6385
18,10,-42,17.6385
19,10,-44,17.6385
20,10,-46,17.6385
21,10,-48,17.6385
22,10,-50,17.6385
23,11,-52,19.6385
24,11,-54,19.6385
25,11,-56,19.6385
26,11,-58,19.6385
27,11,-60,19.6385
####165
ego_pos,-14.4131,7.63849
obs_pos,-60.031,-20.0418
heading,1.78185
wind,1.53501
5,5,-16,7.63849
6,6,-18,9.63849
7,7,-20,11.6385
8,8,-22,13.6385
9,9,-24,15.6385
10,10,-26,17.6385
11,10,-28,17.6385
12,10,-30,17.6385
13,10,-32,17.6385
14,10,-34,17.6385
15,10,-36,17.6385
16,10,-38,17.6385
17,10,-40,17.6385
18,10,-42,17.6385
19,10,-44,17.6385
20,10,-46,17.6385
21,10,-48,17.6385
22,10,-50,17.6385
23,11,-52,19.6385
24,11,-54,19.6385
25,11,-56,19.6385
26,11,-58,19.6385
27,11,-60,19.6385
####166
ego_pos,-14.4131,7.79763
obs_pos,-60.031,-20.0418
heading,1.78534
wind,1.53525
5,5,-16,7.79763
6,6,-18,9.79763
7,7,-20,11.7976
8,8,-22,13.7976
9,9,-24,15.7976
10,10,-26,17.7976
11,10,-28,17.7976
12,10,-30,17.7976
13,10,-32,17.7976
14,10,-34,17.7976
15,10,-36,17.7976
16,10,-38,17.7976
17,10,-40,17.7976
18,10,-42,17.7976
19,10,-44,17.7976
20,10,-46,17.7976
21,10,-48,17.7976
22,10,-50,17.7976
23,11,-52,19.7976
24,11,-54,19.7976
25,11,-56,19.7976
26,11,-58,19.7976
27,11,-60,19.7976
####167
ego_pos,-14.4131,7.79763
obs_pos,-60.031,-20.0418
heading,1.79232
wind,1.52117
5,5,-16,7.79763
6,6,-18,9.79763
7,7,-20,11.7976
8,8,-22,13.7976
9,9,-24,15.7976
10,10,-26,17.7976
11,10,-28,17.7976
12,10,-30,17.7976
13,10,-32,17.7976
14,10,-34,17.7976
15,10,-36,17.7976
16,10,-38,17.7976
17,10,-40,17.7976
18,10,-42,17.7976
19,10,-44,17.7976
20,10,-46,17.7976
21,10,-48,17.7976
22,10,-50,17.7976
23,11,-52,19.7976
24,11,-54,19.7976
25,11,-56,19.7976
26,11,-58,19.7976
27,11,-60,19.7976
####168
ego_pos,-14.2283,7.95676
obs_pos,-60.031,-20.0418
heading,1.79756
wind,1.50131
5,5,-16,7.95676
6,6,-18,9.95676
7,7,-20,11.9568
8,8,-22,13.9568
9,9,-24,15.9568
10,10,-26,17.9568
11,10,-28,17.9568
12,10,-30,17.9568
13,10,-32,17.9568
14,10,-34,17.9568
15,10,-36,17.9568
16,10,-38,17.9568
17,10,-40,17.9568
18,10,-42,17.9568
19,10,-44,17.9568
20,10,-46,17.9568
21,10,-48,17.9568
22,10,-50,17.9568
23,11,-52,19.9568
24,11,-54,19.9568
25,11,-56,19.9568
26,11,-58,19.9568
27,11,-60,19.9568
####169
ego_pos,-14.2283,7.95676
obs_pos,-60.031,-20.0418
heading,1.80454
wind,1.4813
5,5,-16,7.95676
6,6,-18,9.95676
7,7,-20,11.9568
8,8,-22,13.9568
9,9,-24,15.9568
10,10,-26,17.9568
11,10,-28,17.9568
12,10,-30,17.9568
13,10,-32,17.9568
14,10,-34,17.9568
15,10,-36,17.9568
16,10,-38,17.9568
17,10,-40,17.9568
18,10,-42,17.9568
19,10,-44,17.9568
20,10,-46,17.9568
21,10,-48,17.9568
22,10,-50,17.9568
23,11,-52,19.9568
24,11,-54,19.9568
25,11,-56,19.9568
26,11,-58,19.9568
27,11,-60,19.9568
####170
ego_pos,-14.2283,8.1159
obs_pos,-60.031,-20.0418
heading,1.81326
wind,1.46583
5,5,-16,8.1159
6,6,-18,10.1159
7,7,-20,12.1159
8,8,-22,14.1159
9,9,-24,16.1159
10,9,-26,16.1159
11,9,-28,16.1159
12,9,-30,16.1159
13,9,-32,16.1159
14,9,-34,16.1159
15,9,-36,16.1159
16,9,-38,16.1159
17,9,-40,16.1159
18,9,-42,16.1159
19,9,-44,16.1159
20,9,-46,16.1159
21,9,-48,16.1159
22,9,-50,16.1159
23,10,-52,18.1159
24,10,-54,18.1159
25,10,-56,18.1159
26,10,-58,18.1159
27,10,-60,18.1159
####171
ego_pos,-14.2283,8.27503
obs_pos,-60.031,-20.0418
heading,1.82199
wind,1.457
5,5,-16,8.27503
6,6,-18,10.275
7,7,-20,12.275
8,8,-22,14.275
9,9,-24,16.275
10,9,-26,16.275
11,9,-28,16.275
12,9,-30,16.275
13,9,-32,16.275
14,9,-34,16.275
15,9,-36,16.275
16,9,-38,16.275
17,9,-40,16.275
18,9,-42,16.275
19,9,-44,16.275
20,9,-46,16.275
21,9,-48,16.275
22,9,-50,16.275
23,10,-52,18.275
24,10,-54,18.275
25,10,-56,18.275
26,10,-58,18.275
27,10,-60,18.275
####172
ego_pos,-14.2283,8.27503
obs_pos,-60.031,-20.0418
heading,1.83246
wind,1.45264
5,5,-16,8.27503
6,6,-18,10.275
7,7,-20,12.275
8,8,-22,14.275
9,9,-24,16.275
10,9,-26,16.275
11,9,-28,16.275
12,9,-30,16.275
13,9,-32,16.275
14,9,-34,16.275
15,9,-36,16.275
16,9,-38,16.275
17,9,-40,16.275
18,9,-42,16.275
19,9,-44,16.275
20,9,-46,16.275
21,9,-48,16.275
22,9,-50,16.275
23,10,-52,18.275
24,10,-54,18.275
25,10,-56,18.275
26,10,-58,18.275
27,10,-60,18.275
####173
ego_pos,-14.2283,8.43417
obs_pos,-60.031,-20.0418
heading,1.84468
wind,1.44904
5,5,-16,8.43417
6,6,-18,10.4342
7,7,-20,12.4342
8,8,-22,14.4342
9,9,-24,16.4342
10,9,-26,16.4342
11,9,-28,16.4342
12,9,-30,16.4342
13,9,-32,16.4342
14,9,-34,16.4342
15,9,-36,16.4342
16,9,-38,16.4342
17,9,-40,16.4342
18,9,-42,16.4342
19,9,-44,16.4342
20,9,-46,16.4342
21,9,-48,16.4342
22,9,-50,16.4342
23,10,-52,18.4342
24,10,-54,18.4342
25,10,-56,18.4342
26,10,-58,18.4342
27,10,-60,18.4342
####174
ego_pos,-14.2283,8.5933
obs_pos,-60.031,-20.0418
heading,1.85864
wind,1.44596
5,5,-16,8.5933
6,6,-18,10.5933
7,7,-20,12.5933
8,8,-22,14.5933
9,9,-24,16.5933
10,9,-26,16.5933
11,9,-28,16.5933
12,9,-30,16.5933
13,9,-32,16.5933
14,9,-34,16.5933
15,9,-36,16.5933
16,9,-38,16.5933
17,9,-40,16.5933
18,9,-42,16.5933
19,9,-44,16.5933
20,9,-46,16.5933
21,9,-48,16.5933
22,9,-50,16.5933
23,10,-52,18.5933
24,10,-54,18.5933
25,10,-56,18.5933
26,10,-58,18.5933
27,10,-60,18.5933
####175
ego_pos,-14.2283,8.5933
obs_pos,-60.031,-20.0418
heading,1.87958
wind,1.44398
5,5,-16,8.5933
6,6,-18,10.5933
7,7,-20,12.5933
8,8,-22,14.5933
9,9,-24,16.5933
10,9,-26,16.5933
11,9,-28,16.5933
12,9,-30,16.5933
13,9,-32,16.5933
14,9,-34,16.5933
15,9,-36,16.5933
16,9,-38,16.5933
17,9,-40,16.5933
18,9,-42,16.5933
19,9,-44,16.5933
20,9,-46,16.5933
21,9,-48,16.5933
22,9,-50,16.5933
23,10,-52,18.5933
24,10,-54,18.5933
25,10,-56,18.5933
26,10,-58,18.5933
27,10,-60,18.5933
####176
ego_pos,-14.2283,8.75244
obs_pos,-60.031,-20.0418
heading,1.8918
wind,1.44416
5,5,-16,8.75244
6,6,-18,10.7524
7,7,-20,12.7524
8,8,-22,14.7524
9,9,-24,16.7524
10,9,-26,16.7524
11,9,-28,16.7524
12,9,-30,16.7524
13,9,-32,16.7524
14,9,-34,16.7524
15,9,-36,16.7524
16,9,-38,16.7524
17,9,-40,16.7524
18,9,-42,16.7524
19,9,-44,16.7524
20,9,-46,16.7524
21,9,-48,16.7524
22,9,-50,16.7524
23,10,-52,18.7524
24,10,-54,18.7524
25,10,-56,18.7524
26,10,-58,18.7524
27,10,-60,18.7524
####177
ego_pos,-14.2283,8.75244
obs_pos,-60.031,-20.0418
heading,1.90925
wind,1.44526
5,5,-16,8.75244
6,6,-18,10.7524
7,7,-20,12.7524
8,8,-22,14.7524
9,9,-24,16.7524
10,9,-26,16.7524
11,9,-28,16.7524
12,9,-30,16.7524
13,9,-32,16.7524
14,9,-34,16.7524
15,9,-36,16.7524
16,9,-38,16.7524
17,9,-40,16.7524
18,9,-42,16.7524
19,9,-44,16.7524
20,9,-46,16.7524
21,9,-48,16.7524
22,9,-50,16.7524
23,10,-52,18.7524
24,10,-54,18.7524
25,10,-56,18.7524
26,10,-58,18.7524
27,10,-60,18.7524
####178
ego_pos,-14.2283,8.91157
obs_pos,-60.031,-20.0418
heading,1.92845
wind,1.45026
5,5,-16,8.91157
6,6,-18,10.9116
7,7,-20,12.9116
8,8,-22,14.9116
9,9,-24,16.9116
10,9,-26,16.9116
11,9,-28,16.9116
12,9,-30,16.9116
13,9,-32,16.9116
14,9,-34,16.9116
15,9,-36,16.9116
16,9,-38,16.9116
17,9,-40,16.9116
18,9,-42,16.9116
19,9,-44,16.9116
20,9,-46,16.9116
21,9,-48,16.9116
22,9,-50,16.9116
23,10,-52,18.9116
24,10,-54,18.9116
25,10,-56,18.9116
26,10,-58,18.9116
27,10,-60,18.9116
####179
ego_pos,-14.2283,8.91157
obs_pos,-60.031,-20.0418
heading,1.92845
wind,1.45635
5,5,-16,8.91157
6,6,-18,10.9116
